Time,gene_symbol,logHR,HR,SE,z,pval,lower95,upper95,PH_chisq,PH_p,fit_ok,N,Events,padj,PH_FDR,PH_pass_nominal,entry_day
D1,RENO1,0.185050870420368,1.20327964991241,0.124236309554683,1.48950714234567,0.136353873966664,0.943227454951988,1.53502944416204,0.0283914189228498,0.866191883615662,TRUE,504,84,0.517664198980782,0.991585058909591,TRUE,0
D1,LOC105376387,-0.0820649323248149,0.921212140308378,0.108676384089901,-0.755131236763708,0.450170242348519,0.744481905703534,1.13989581338392,1.70296801833944,0.19190028204026,TRUE,504,84,0.780302155587256,0.962971886103604,TRUE,0
D1,FLJ32255,0.121785479723288,1.12951177261098,0.11144505237286,1.09278498354357,0.274488216283055,0.907880234707138,1.40524795638748,0.042095035878279,0.837438722902406,TRUE,504,84,0.658092852921995,0.990808936799886,TRUE,0
D1,HPS1-AS1,0.11330171864398,1.11996979774464,0.114314966073692,0.991136353668179,0.321619003705896,0.895161170852868,1.40123632335963,0.00137725506114029,0.970396192598087,TRUE,504,84,0.698175706624359,0.99858500270091,TRUE,0
D1,LOC101929667,0.0433554611457471,1.04430904017077,0.126434580259468,0.342908253871476,0.731667482146705,0.815094059017341,1.3379822356909,0.479055618046876,0.488850394494367,TRUE,504,84,0.910661974876812,0.963669384821802,TRUE,0
D1,LOC124902027,0.0380288717564292,1.03876122330658,0.134448853612938,0.282850100499256,0.7772917471427,0.798128202968015,1.35194430547975,0.501659496917537,0.478771859816569,TRUE,504,84,0.927708365258122,0.963669384821802,TRUE,0
D1,LOC107986669,-0.0160434197371001,0.984084590433437,0.130483083840262,-0.122954020283123,0.902143508108192,0.762017647087835,1.27086621265205,1.59315784705972,0.206875545165194,TRUE,504,84,0.971883870151192,0.962971886103604,TRUE,0
D1,LINC03124,-0.0447006140197587,0.956283736924549,0.110958767599012,-0.402857881238372,0.687052777671032,0.769375753803718,1.18859813424752,0.00555144024234199,0.940606185509952,TRUE,504,84,0.893396422865311,0.998154735363225,TRUE,0
D1,LOC105377156,-0.081805071607609,0.921451558262171,0.109940051190549,-0.744087989060728,0.456823245197384,0.742833305747521,1.14301952760364,0.179109333295857,0.67213978528768,TRUE,504,84,0.78456119359051,0.978013656935277,TRUE,0
D1,ACAD9-DT,-0.0322773083043126,0.968238044396791,0.102804857971015,-0.313966761312127,0.753546283821989,0.791542957689415,1.18437654142477,0.606940143615023,0.435942231693092,TRUE,504,84,0.918549899177924,0.963669384821802,TRUE,0
D1,H3C3,0.182704605643981,1.20045974666713,0.122086993956672,1.49651162439811,0.134520380971835,0.944989459525514,1.52499436775908,1.49260049823555,0.221813415842207,TRUE,504,84,0.515431056577458,0.962971886103604,TRUE,0
D1,LOC124909475,-0.0843764305066719,0.919085219255041,0.104360453052021,-0.808509622554172,0.418797268911226,0.749072758072576,1.12768436864079,0.50068604721382,0.479198834019809,TRUE,504,84,0.761687332119745,0.963669384821802,TRUE,0
D1,MICB-DT,-0.0673081153306427,0.934907097744947,0.0958134933602944,-0.702490985038392,0.48237302178885,0.774839698591927,1.12804142973346,0.0308429487332142,0.860591226503931,TRUE,504,84,0.79648691560619,0.991343703646791,TRUE,0
D1,LOC124905237,0.0235519215953119,1.02383145832925,0.113764249480318,0.207023926258896,0.835991172804373,0.819204189876743,1.27957213600472,2.73921452647677,0.0979128838990898,TRUE,504,84,0.949105843515645,0.962971886103604,TRUE,0
D1,LOC124901358,0.00216826416646397,1.0021706165511,0.114454183035011,0.0189443855083978,0.98488547136924,0.800788979881853,1.25419551206436,0.0502623120598825,0.822607458345529,TRUE,504,84,0.996189457372017,0.989106606275964,TRUE,0
D1,LOC100289495,0.13236371033883,1.14152342764571,0.106564521845781,1.24209922820641,0.214199953296631,0.926353919837459,1.40667158410971,0.054201259621484,0.815907674012946,TRUE,504,84,0.605668796599604,0.98780493431228,TRUE,0
D1,LOC124901632,0.421988700963433,1.52499129365354,0.140186050071817,3.01020465836116,0.00261071711067206,1.15861936269352,2.00721524307399,3.24818796014089,0.0715024646096202,TRUE,504,84,0.142955302708841,0.962971886103604,TRUE,0
D1,LOC124902026,-0.0516390519910849,0.949671587055551,0.108535864160278,-0.475778696660379,0.634232048440157,0.767692945155095,1.17478756181406,0.725317521692868,0.394405185504516,TRUE,504,84,0.871910589543242,0.962971886103604,TRUE,0
D1,PARTICL,0.178120643009245,1.19496947725261,0.123694187107966,1.44000819419084,0.14986508078243,0.937709097363132,1.52280921191958,0.203012280899134,0.652300327719253,TRUE,504,84,0.536217554049536,0.975655801666156,TRUE,0
D1,H3C2,0.254615773656339,1.28996588676582,0.124536255633718,2.04451123378246,0.0409030687673378,1.01058482491312,1.64658319420399,2.31362133322902,0.128244961831076,TRUE,504,84,0.342657136788676,0.962971886103604,TRUE,0
D1,LOC107986524,0.0121723980624697,1.01224678320857,0.118682003738136,0.102563132396444,0.91830970456657,0.802165723343092,1.27734646382771,0.0885966324723436,0.765968885481904,TRUE,504,84,0.976163356863336,0.981477933072091,TRUE,0
D1,LOC105370259,-0.0756971293085789,0.927096954537704,0.113962930753887,-0.664225891768734,0.50654574429409,0.741514643468497,1.1591258118554,0.985397510682882,0.320869870795639,TRUE,504,84,0.807906292396662,0.962971886103604,TRUE,0
D1,LOC114841035,-0.0385782730792391,0.96215639084891,0.113281311171925,-0.340552847421491,0.733440231877541,0.770584806763135,1.20135371516085,0.000673465178619118,0.979296255981134,TRUE,504,84,0.911164512677192,0.998799720170289,TRUE,0
D1,NOTCH2NLC,-0.0375436901121621,0.96315233656795,0.124246294635476,-0.302171507185071,0.762521323566736,0.754981560801936,1.22872196037602,0.155611566050455,0.693229407634365,TRUE,504,84,0.920915495513613,0.978723767076463,TRUE,0
D1,VIM2P,0.0882321377304944,1.09224164309734,0.119945138303332,0.735604118504265,0.461971655446291,0.863418289074451,1.38170782575709,0.000480443702347464,0.98251254783898,TRUE,504,84,0.786652547174571,0.998799720170289,TRUE,0
D1,LOC105372401,0.0399167391501459,1.04072411901033,0.123511403248102,0.323182622012346,0.746556940968568,0.816963253168059,1.32577161541809,0.0455923340666496,0.830918571870183,TRUE,504,84,0.915473476018211,0.990340272176844,TRUE,0
D1,LOC124902114,-0.0922481792524117,0.911878812058251,0.119697190159739,-0.770679571753557,0.440896883331428,0.721191653338783,1.15298473579277,0.00742500893465247,0.931332477627389,TRUE,504,84,0.775474050888088,0.997733827278217,TRUE,0
D1,RUNX1-AS1,0.282734597247948,1.32675299119054,0.133642362106514,2.11560610566437,0.0343783221351745,1.02101821636238,1.72403731042571,1.6694243998449,0.196335649089948,TRUE,504,84,0.324513504637711,0.962971886103604,TRUE,0
D1,DERPC,-0.00697570912712031,0.993048564656713,0.111203830222731,-0.0627290365192334,0.949982275120877,0.798571149536027,1.23488740150419,1.785850964622,0.181432499912534,TRUE,504,84,0.988033206675679,0.962971886103604,TRUE,0
D1,NOTCH2NLR,0.180486346169121,1.19779976681339,0.129481673310226,1.39391422395888,0.163343508457475,0.929328431663955,1.54382910550725,0.271486574656012,0.602336304354591,TRUE,504,84,0.553267634866095,0.970949646016332,TRUE,0
D1,SMIM10L3,-0.259414872177537,0.771502881558949,0.110412164889211,-2.34951350186673,0.0187979623342308,0.621376103408761,0.95790084779332,1.53841694352622,0.214853593822763,TRUE,504,84,0.266608273247216,0.962971886103604,TRUE,0
D1,LOC105373170,-0.0266264714519226,0.973724887647514,0.120035926926788,-0.22182085092043,0.824453347098474,0.769593700504487,1.23200093270337,0.250165514594527,0.616958557656926,TRUE,504,84,0.945840088917706,0.971710793157053,TRUE,0
D1,FAM246C,0.00232609999077662,1.00232880746023,0.1179600884658,0.0197193815385363,0.98426722955357,0.79543079943336,1.26304266691753,4.25110846935971,0.0392247201561106,TRUE,504,84,0.996164641051742,0.962971886103604,FALSE,0
D1,NOTCH2NLB,0.024372918547879,1.02467236598056,0.129762625429587,0.187826953001228,0.851012306348176,0.794567645951689,1.32141481339404,0.123542166777317,0.725224031309445,TRUE,504,84,0.95556524684238,0.978723767076463,TRUE,0
D1,LOC128125822,-0.128286731074336,0.879601134004972,0.109360404791516,-1.17306379140514,0.24077022532517,0.709901404280396,1.08986705798547,7.73190708998774e-05,0.992984190658436,TRUE,504,84,0.631103778942818,0.999451039222958,TRUE,0
D1,NIPBL-DT,-0.0424652231222716,0.958423795928543,0.138684178975788,-0.306200919498433,0.759451672351027,0.730313621109887,1.2577831578796,0.0599217407690976,0.806619675165733,TRUE,504,84,0.920420757339987,0.987161976338524,TRUE,0
D1,BCL6-AS1,0.410559065628142,1.50766043066952,0.118061355583246,3.47750594256604,0.000506101831830555,1.19621578407161,1.90019226001998,0.499026246812489,0.479928293614896,TRUE,504,84,0.0835738642414161,0.963669384821802,TRUE,0
D1,LOC102723663,0.163897043966863,1.17809301706494,0.122442211019767,1.33856651723158,0.180711832397127,0.92673717121084,1.49762327440023,1.88223339495154,0.170080524821473,TRUE,504,84,0.568405408633049,0.962971886103604,TRUE,0
D1,LOC124901671,-0.0495840293207118,0.951625190358372,0.107165004614293,-0.462688631416329,0.643587568297925,0.771341880624728,1.17404555058147,0.0779444858980835,0.780102549772218,TRUE,504,84,0.875927258575451,0.982822921089808,TRUE,0
D1,LOC101929691,0.144566944665442,1.15553904954956,0.118113288211903,1.22396850391702,0.220964109275128,0.916740489414589,1.4565414208841,2.03759842854502,0.153451748453195,TRUE,504,84,0.612592109513874,0.962971886103604,TRUE,0
D1,LOC124902388,0.143239112101787,1.15400570540843,0.118497295601184,1.20879646556554,0.226741049814517,0.914835218000232,1.45570387094003,0.307232238500487,0.57938358140242,TRUE,504,84,0.61945859226174,0.970949646016332,TRUE,0
D1,ANAPC1P2,0.0988498401048503,1.10390052552572,0.134877508397899,0.732886018425221,0.463627951358732,0.847465440542836,1.43793045941248,0.00702418047923358,0.93320719177014,TRUE,504,84,0.786977933727019,0.997733827278217,TRUE,0
D1,LOC100505502,0.169181823180962,1.18433545898877,0.124498918331134,1.35890195231241,0.174177660135129,0.92789975666823,1.51164009833839,0.166155769287917,0.683551143132165,TRUE,504,84,0.564675309835637,0.978723767076463,TRUE,0
D1,LOC124903183,-0.0407273707710102,0.960090843097164,0.116839307866885,-0.348575933173199,0.727407698333076,0.763587004373057,1.20716358675571,1.25020416830212,0.263513485829394,TRUE,504,84,0.908991800839287,0.962971886103604,TRUE,0
D1,LOC112267968,-0.10250463652619,0.902573964935397,0.0999459987721501,-1.02560020196379,0.305080072233351,0.742008044285436,1.09788535104591,0.185217874844006,0.666926904972529,TRUE,504,84,0.6858641512593,0.978006246516461,TRUE,0
D1,POLR2J3,0.126540694592865,1.13489563435215,0.132537469882155,0.954754113726315,0.339702057220797,0.875265532472361,1.47153983915416,0.350966479067409,0.55356653897191,TRUE,504,84,0.708907116410474,0.969412060828519,TRUE,0
D1,PDGFRL2P,0.206930471294099,1.2298970556572,0.129100872200645,1.60285881703799,0.108965827767201,0.954943990806092,1.58401621673895,0.854844473715067,0.355185462324009,TRUE,504,84,0.47956177408077,0.962971886103604,TRUE,0
D1,GABPB1-IT1,0.237092429621163,1.26755827229184,0.113352209977607,2.09164364477765,0.0364704052187887,1.0150381322396,1.58290011244247,0.302454577643237,0.582347697358211,TRUE,504,84,0.330415054384054,0.970949646016332,TRUE,0
D1,LINC02478,0.0645272146180625,1.06665460644737,0.1311954184446,0.491840457411329,0.622832133440799,0.824802693643969,1.37942329507778,1.94312281866907,0.163329864133875,TRUE,504,84,0.867476404723466,0.962971886103604,TRUE,0
D1,TCF12-DT,0.0105534464842224,1.01060933051727,0.109616563744267,0.0962760200077374,0.923301355863177,0.815225048635814,1.25282119414468,0.021103203076332,0.884498161445258,TRUE,504,84,0.978267740602687,0.993978130789302,TRUE,0
D1,SLC35D2-HSD17B3,-0.0916378877265675,0.91243549382165,0.115901179653064,-0.790655349676976,0.42914513824685,0.727020920334016,1.14513696525138,0.479240569893067,0.488766508748501,TRUE,504,84,0.769396950046073,0.963669384821802,TRUE,0
D1,OOSP3,-0.1303758340842,0.877765474736715,0.114367746298881,-1.13997030022332,0.254298674724753,0.701501319955288,1.09831900058132,0.147001464509914,0.70141749489682,TRUE,504,84,0.643726739321844,0.978723767076463,TRUE,0
D1,RALY-AS1,-0.160772506303178,0.851485756717775,0.117702262786215,-1.36592536538734,0.171962390314943,0.676065913670336,1.07242205121257,2.32484343050581,0.127323030811421,TRUE,504,84,0.564256182531318,0.962971886103604,TRUE,0
D1,SMN-AS1,0.0518118497691948,1.05317756826814,0.122545564934258,0.422796612810836,0.672443659177197,0.828305655163714,1.33909865686472,0.401887023826885,0.526116324895365,TRUE,504,84,0.888182691261297,0.969412060828519,TRUE,0
D1,ARHGAP11B,0.0464655406717084,1.04756198016439,0.117603461458304,0.395103512222578,0.692766496933466,0.831908343540034,1.31911900007662,1.51697397938744,0.218077995315796,TRUE,504,84,0.896060988428174,0.962971886103604,TRUE,0
D1,LOC112694756,0.129644865181943,1.13842401752035,0.111786053542089,1.15975885250417,0.246147001296237,0.914432363718971,1.41728278119591,0.000998338250599088,0.974793841681184,TRUE,504,84,0.635525320416234,0.99858500270091,TRUE,0
D1,UPK3BL2,0.037542437934116,1.03825605758907,0.108131486413351,0.347192470753649,0.728446726919176,0.83996808574199,1.28335309331206,0.830630754367103,0.362090203211148,TRUE,504,84,0.909418363198924,0.962971886103604,TRUE,0
D1,LOC105376244,-0.000951112435439389,0.999049339728629,0.126275452143132,-0.00753204537617743,0.993990354106047,0.780011628740872,1.27959577323659,0.115532478218588,0.733931317936417,TRUE,504,84,0.999165330404232,0.978723767076463,TRUE,0
D1,LOC122513141,0.219695632980733,1.24569752363909,0.110568199197066,1.98696944126917,0.0469257833729532,1.00299040709233,1.547135754667,0.940841128042678,0.332061618895305,TRUE,504,84,0.360839670029673,0.962971886103604,TRUE,0
D1,LOC254896,0.0019664171416393,1.00196835180774,0.120544760898121,0.0163127549218106,0.986984881939729,0.791126837898639,1.26900078461622,1.17401831296615,0.278577121133651,TRUE,504,84,0.996856787406099,0.962971886103604,TRUE,0
D1,LOC101928143,-0.0744060356095139,0.92829469660637,0.112864256304307,-0.65925243337358,0.509733681809057,0.74407316189163,1.15812676478851,0.29612505324515,0.586321924453181,TRUE,504,84,0.809967186634891,0.970949646016332,TRUE,0
D1,LRTOMT,0.0792232537430722,1.08244595520773,0.119752321242891,0.661559232596297,0.508253741824439,0.855998219421127,1.36879869532666,0.362543538707131,0.547097001541606,TRUE,504,84,0.80938754351869,0.969412060828519,TRUE,0
D1,SEPT5-GP1BB,0.33238045022586,1.39428320297887,0.125036695451362,2.65826323245364,0.00785445182320454,1.09123821699013,1.78148604020765,4.57592066436988,0.0324243180067231,TRUE,504,84,0.203223459005725,0.962971886103604,FALSE,0
D1,CCDC39,-0.039560441617126,0.961211855035899,0.11984419917363,-0.330098927523485,0.741325213568345,0.759989428434215,1.21571195031633,2.89182916658974,0.089029792817189,TRUE,504,84,0.913294071888275,0.962971886103604,TRUE,0
D1,LOC124901864,0.102378469134305,1.10780266151202,0.128281758441091,0.798075037155958,0.42482694662626,0.861526763542497,1.42447894689527,0.0162703302830852,0.898500982811567,TRUE,504,84,0.765959527101115,0.994309085996242,TRUE,0
D1,TBCE,0.100696444557831,1.10594087643255,0.115077067041091,0.875034854006793,0.381554941580681,0.88262887901867,1.38575255267454,0.590002422246343,0.442418182051621,TRUE,504,84,0.738416402972771,0.963669384821802,TRUE,0
D1,PDE8B,-0.051296884187913,0.949996589695777,0.106603649484664,-0.481192571135123,0.630379640235709,0.770869486623116,1.17074749499696,0.824693689812514,0.363811405622195,TRUE,504,84,0.870704353396256,0.962971886103604,TRUE,0
